0.004166666666666667,178.9
0.008333333333333333,131.0
0.0125,136.1
0.016666666666666666,132.6
0.020833333333333332,136.9
0.025,135.2
0.029166666666666667,133.2
0.03333333333333333,131.4
0.0375,132.7
0.041666666666666664,127.5
0.04583333333333333,126.8
0.05,128.0
0.05416666666666667,124.5
0.058333333333333334,130.2
0.0625,129.2
0.06666666666666667,126.4
0.07083333333333333,128.3
0.075,131.0
0.07916666666666666,128.1
0.08333333333333333,133.9
0.0875,97.9
0.09166666666666666,99.3
0.09583333333333334,98.3
0.1,98.1
0.10416666666666667,98.1
0.10833333333333334,97.9
0.1125,99.2
0.11666666666666667,94.5
0.12083333333333333,95.8
0.125,96.0
0.12916666666666668,96.1
0.13333333333333333,97.4
0.1375,95.4
0.14166666666666666,101.6
0.14583333333333334,101.4
0.15,101.6
0.15416666666666667,101.2
0.15833333333333333,101.6
0.1625,101.6
0.16666666666666666,103.4
0.17083333333333334,102.6
0.175,100.3
0.17916666666666667,102.4
0.18333333333333332,100.1
0.1875,101.0
0.19166666666666668,102.2
0.19583333333333333,101.9
0.2,101.1
0.20416666666666666,103.9
0.20833333333333334,100.3
0.2125,105.6
0.21666666666666667,100.2
0.22083333333333333,101.0
0.225,100.1
0.22916666666666666,100.7
0.23333333333333334,100.1
0.2375,102.3
0.24166666666666667,102.5
0.24583333333333332,104.3
0.25,102.9
