0.004,179.3
0.008,137.2
0.012,137.1
0.016,135.7
0.02,137.7
0.024,130.2
0.028,126.6
0.032,145.2
0.036,132.0
0.04,135.5
0.044,129.0
0.048,135.1
0.052,132.6
0.056,135.4
0.06,134.1
0.064,134.0
0.068,130.6
0.072,138.5
0.076,131.6
0.08,142.4
0.084,136.6
0.088,142.2
0.092,103.4
0.096,102.2
0.1,102.7
0.104,102.4
0.108,102.6
0.112,104.8
0.116,105.7
0.12,104.5
0.124,105.1
0.128,102.6
0.132,104.3
0.136,105.8
0.14,105.3
0.144,104.5
0.148,103.7
0.152,104.1
0.156,103.7
0.16,102.9
0.164,102.2
0.168,105.0
0.172,103.4
0.176,103.7
0.18,105.4
0.184,101.2
0.188,100.4
0.192,100.5
0.196,104.0
0.2,100.6
0.204,99.9
0.208,102.1
0.212,102.6
0.216,102.1
0.22,103.0
0.224,101.7
0.228,102.8
0.232,105.2
0.236,104.2
0.24,101.9
