0.005,2672.2
0.01,2449.8
0.015,2445.8
0.02,2443.6
0.025,2444.2
0.03,2444.4
0.035,2442.6
0.04,2651.4
0.045,2653.8
0.05,2443.8
0.055,2445.0
0.06,2440.8
0.065,2655.4
0.07,2444.8
0.075,2445.4
0.08,2446.6
0.085,2657.2
0.09,2654.6
0.095,2437.6
0.1,2440.0
0.105,2653.6
0.11,2653.8
0.115,2441.6
0.12,2657.0
0.125,2654.0
0.13,2656.2
0.135,2443.6
0.14,2442.4
0.145,2439.8
0.15,2438.8
0.155,2442.6
0.16,2445.4
0.165,2651.0
0.17,2655.8
0.175,2444.6
0.18,2657.2
0.185,2444.4
0.19,2446.0
0.195,2444.6
0.2,2657.4
0.205,2654.4
0.21,2652.8
0.215,2445.4
0.22,2653.4
0.225,2443.6
0.23,2442.0
0.235,2657.0
0.24,2655.4
0.245,2658.4
0.25,2657.0
0.255,2657.0
0.26,2654.8
0.265,2655.0
0.27,2446.8
0.275,2444.0
0.28,2659.2
0.285,2657.2
0.29,2655.2
0.295,2445.8
0.3,2441.2
0.305,2445.0
0.31,2444.8
0.315,2443.4
0.32,2657.4
0.325,2654.6
0.33,2443.8
0.335,2446.0
0.34,2658.4
0.345,2657.6
0.35,2445.6
0.355,2444.4
0.36,2654.0
0.365,2654.0
0.37,2445.4
0.375,2443.4
0.38,2443.4
0.385,2447.0
0.39,2446.2
0.395,2657.6
0.4,2657.0
0.405,2655.6
0.41,2447.0
0.415,2657.0
0.42,2658.0
0.425,2446.8
0.43,2445.8
0.435,2656.6
0.44,2657.2
0.445,2654.6
0.45,2447.4
0.455,2444.0
0.46,2445.6
0.465,2656.2
0.47,2655.8
0.475,2655.4
0.48,2659.2
0.485,2656.6
0.49,2445.6
0.495,2444.0
0.5,2447.4
0.505,2655.8
0.51,2657.8
0.515,2660.2
0.52,2664.2
0.525,2659.4
0.53,2445.6
0.535,2445.8
0.54,2447.8
0.545,2445.6
0.55,2445.6
0.555,2656.6
0.56,2658.4
0.565,2656.0
0.57,2446.8
0.575,2444.4
0.58,2657.0
0.585,2446.0
0.59,2445.2
0.595,2657.2
0.6,2656.8
0.605,2657.4
0.61,2447.6
0.615,2441.6
0.62,2659.0
0.625,2446.8
0.63,2450.0
0.635,2446.8
0.64,2660.4
0.645,2657.2
0.65,2447.0
0.655,2444.6
0.66,2444.0
0.665,2444.0
0.67,2444.2
0.675,2445.8
0.68,2656.0
0.685,2446.4
0.69,2657.0
0.695,2444.4
0.7,2444.4
0.705,2445.8
0.71,2657.2
0.715,2445.6
0.72,2656.8
0.725,2657.0
0.73,2447.6
0.735,2446.0
0.74,2446.4
0.745,2446.6
0.75,2655.0
0.755,2448.6
0.76,2444.8
0.765,2445.6
0.77,2446.6
0.775,2658.0
0.78,2445.2
0.785,2446.4
0.79,2444.4
0.795,2444.0
0.8,2656.8
0.805,2656.8
0.81,2447.4
0.815,2660.0
0.82,2447.0
0.825,2445.2
0.83,2444.4
0.835,2446.0
0.84,2444.2
0.845,2655.0
0.85,2443.8
0.855,2446.6
0.86,2446.8
0.865,2657.0
0.87,2445.6
0.875,2441.0
0.88,2657.4
0.885,2654.4
0.89,2445.2
0.895,2447.6
0.9,2447.2
0.905,2660.0
0.91,2444.4
0.915,2444.6
0.92,2660.0
0.925,2656.6
0.93,2657.0
0.935,2448.2
0.94,2443.6
0.945,2656.0
0.95,2442.2
0.955,2443.0
0.96,2658.0
0.965,2658.0
0.97,2654.0
0.975,2442.6
0.98,2658.6
0.985,2443.2
0.99,2446.4
0.995,2659.6
1.0,2659.4
1.005,2659.0
1.01,2447.2
1.015,2658.8
1.02,2659.2
1.025,2658.0
1.03,2446.0
1.035,2444.4
1.04,2656.4
1.045,2659.2
1.05,2656.8
1.055,2656.8
1.06,2443.6
1.065,2446.2
1.07,2445.6
1.075,2443.8
1.08,2661.0
1.085,2657.6
1.09,2447.8
1.095,2445.6
1.1,2445.8
1.105,2445.6
1.11,2656.6
1.115,2444.2
1.12,2653.4
1.125,2658.2
1.13,2658.2
1.135,2442.0
1.14,2443.2
1.145,2444.8
1.15,2446.6
1.155,2445.6
1.16,2657.6
1.165,2657.4
1.17,2445.0
1.175,2448.2
1.18,2657.6
1.185,2444.8
1.19,2446.8
1.195,2446.0
1.2,2658.8
1.205,2658.0
1.21,2443.8
1.215,2447.6
1.22,2444.8
1.225,2448.0
1.23,2446.2
1.235,2658.2
1.24,2657.6
1.245,2655.4
1.25,2444.6
